audio_path,duration_ms,tempo,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_bandwidth_mean,zero_crossing_rate_mean,mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,chroma_mean,chroma_std,dominant_pitch_class,rms_mean,rms_std,loudness,danceability,energy,valence,acousticness,instrumentalness,speechiness,liveness,key,mode
Audio_Samples/Brandon Lake - Hard Fought Hallelujah (Live).mp3,20007,143.5546875,2078.29163044221,218.68210576436377,4512.517531675971,2187.8414409048605,0.09359479227088167,9.377500534057617,17.15226173400879,105.87026977539062,12.553133964538574,-21.157785415649414,9.329673767089844,24.983108520507812,7.602952003479004,-15.924215316772461,6.106845855712891,19.797157287597656,6.340373992919922,-0.51276034116745,6.855843544006348,14.311251640319824,5.982883930206299,-1.1597473621368408,5.469728946685791,9.873130798339844,6.260483741760254,2.641857624053955,6.266827583312988,4.803276062011719,6.708219528198242,-0.24295489490032196,7.406036376953125,0.3257388770580292,0.2808927297592163,3,0.2897624671459198,0.03965555131435394,-10.759157180786133,0.6820094563528115,0.29304346442222595,0.4312888487720131,0.6818629779917353,0.8332792520523071,0.36503679459869187,0.40933871269226074,1,0
Audio_Samples/Mitski - First Love_Late Spring.mp3,29712,99.38401442307692,2239.0208643170813,430.52443714550907,4631.590118408203,2363.8483876785626,0.09643478393554687,-31.86391830444336,36.23244857788086,93.74347686767578,19.13934898376465,-20.51851463317871,12.093122482299805,30.79610252380371,11.394268035888672,7.980706691741943,10.48188304901123,12.290580749511719,10.174670219421387,3.6052985191345215,7.867626667022705,11.16771125793457,7.318910598754883,-5.685755729675293,7.704065322875977,13.044024467468262,7.2956366539001465,-6.776829719543457,8.604630470275879,9.350271224975586,6.542697906494141,-5.293936729431152,7.248290061950684,0.4132922291755676,0.280923455953598,4,0.2172691822052002,0.051571838557720184,-13.260038375854492,0.7017634383105579,0.25752687454223633,0.44162439480855603,0.6953655968245125,0.7781851887702942,0.4551636217162013,0.4170626401901245,0,1
Audio_Samples/Delaney Bailey - Coffee Stained Smile.mp3,29712,117.45383522727273,1353.0548068582125,762.658502427258,2722.6632499694824,2193.026198860601,0.030736541748046874,-210.31640625,54.90011978149414,119.6412582397461,31.19601058959961,24.746017456054688,20.13405418395996,32.91312789916992,17.19379234313965,27.03277587890625,12.19933032989502,6.179793357849121,14.723281860351562,17.234569549560547,12.55278205871582,-3.752861738204956,11.309501647949219,5.249161720275879,8.903634071350098,0.37991848587989807,8.991310119628906,3.0413265228271484,8.760356903076172,-1.7965748310089111,7.776221752166748,-12.893590927124023,9.166155815124512,0.31321483850479126,0.31806495785713196,10,0.17312252521514893,0.06172601506114006,-15.232929229736328,0.7689512410136771,0.2701333165168762,0.3215328551040031,0.8677061973145244,0.6044470071792603,0.3031282774580177,0.43106600642204285,7,0
Audio_Samples/Jolé - Still.mp3,29712,129.19921875,2052.143558773042,1138.1865768587913,4503.778781890869,2489.220471545998,0.07966880798339844,-129.0564422607422,60.49484634399414,110.32490539550781,40.19017028808594,8.136384010314941,22.29271125793457,-1.288092851638794,15.439921379089355,14.762901306152344,12.30608081817627,-11.603031158447266,10.744922637939453,-15.259854316711426,9.277533531188965,-7.681696891784668,8.494609832763672,-13.189074516296387,8.252161979675293,-19.06938934326172,8.170526504516602,-9.033967018127441,10.020194053649902,-15.276971817016602,5.941559314727783,-9.67262077331543,6.119162559509277,0.2690519094467163,0.30120253562927246,5,0.1834692656993866,0.08538393676280975,-14.72873306274414,0.756674870606243,0.2560805082321167,0.551616675495517,0.751437889542638,0.6747725605964661,0.4681476358324289,0.4274138808250427,5,0
Audio_Samples/Travis Brooks - Ireland Sky.mp3,17173,112.34714673913044,2483.699881345847,645.2786851677206,5818.73706714527,2758.5641671432654,0.08228726773648648,-71.0967025756836,41.369529724121094,79.91634368896484,22.009042739868164,10.164243698120117,15.407127380371094,27.568138122558594,12.051334381103516,10.339875221252441,11.770421028137207,19.636775970458984,9.823800086975098,5.561889171600342,9.127168655395508,13.69332218170166,7.939889430999756,-0.8821489214897156,7.146031856536865,5.660926818847656,8.42587947845459,0.2766207456588745,7.252155303955078,10.851356506347656,7.292350769042969,2.175454616546631,7.305285453796387,0.4606509208679199,0.2774273455142975,2,0.18154746294021606,0.053982898592948914,-14.820196151733398,0.7693816990324182,0.24510876834392548,0.4403703463153696,0.6845007089876824,0.7664849758148193,0.45377121898723205,0.42354393005371094,2,1
Audio_Samples/XXXTENTACION - NorthStar (feat. Joyner Lucas) - Remix.mp3,29712,151.99908088235293,2642.3833211320016,1031.2360541536316,5363.988189697266,2469.5165575612887,0.12044219970703125,-51.679588317871094,74.86717987060547,80.15667724609375,37.945919036865234,-13.79285717010498,33.262760162353516,10.0144681930542,23.08252716064453,-9.838630676269531,20.615280151367188,4.456557273864746,22.59037208557129,-0.8013208508491516,16.931734085083008,7.05569314956665,18.84273338317871,-14.864097595214844,16.261926651000977,9.052691459655762,14.7191801071167,1.039147973060608,15.257271766662598,1.66958487033844,13.138982772827148,-2.9594690799713135,11.06607723236084,0.46695220470428467,0.3039965033531189,8,0.2796650826931,0.13523031771183014,-11.067235946655273,0.6270138949211899,0.3111451268196106,0.5048069648884412,0.4964681747358202,0.7353127002716064,0.5454366268590092,0.4286378026008606,6,0
Audio_Samples/Matt Hansen - break my bones.mp3,29712,61.5234375,1750.4676604601918,971.3598920011649,3483.559169769287,1966.5881303300455,0.08048362731933593,-135.6620330810547,74.2203369140625,124.79891204833984,47.22434997558594,4.231869697570801,18.50970458984375,3.1906747817993164,16.65620994567871,-5.076990604400635,11.968056678771973,-2.5594756603240967,12.601297378540039,-20.420516967773438,13.81273365020752,-3.1373000144958496,13.618664741516113,-20.7506160736084,10.47280216217041,-9.31432056427002,10.621282577514648,-7.704546928405762,10.743407249450684,-13.40986442565918,11.212051391601562,-9.249409675598145,12.106175422668457,0.22094297409057617,0.29163262248039246,4,0.19762066006660461,0.0823952704668045,-14.083353042602539,0.5017709646659545,0.2445366233587265,0.34355137155050214,0.8165999433206778,0.6954699158668518,0.48368400051258503,0.4169760048389435,4,1
Audio_Samples/Camylio - dusk till dawn.mp3,29712,89.10290948275862,1538.7803423183975,971.793625755733,3434.3356132507324,1972.2076453537477,0.05688972473144531,-114.352294921875,72.07360076904297,142.31076049804688,48.20054244995117,8.103894233703613,22.435405731201172,18.566064834594727,23.42329216003418,12.423357009887695,15.109172821044922,15.054417610168457,9.56993293762207,6.310296058654785,10.054206848144531,5.110195159912109,9.67315673828125,2.7443206310272217,8.044210433959961,5.429930686950684,9.426725387573242,-3.15409517288208,9.131820678710938,5.740602970123291,7.981502532958984,4.39858865737915,9.042106628417969,0.4011160433292389,0.29307690262794495,2,0.21899747848510742,0.08979707211256027,-13.191217422485352,0.6195092854070043,0.28874072432518005,0.3458667643956933,0.714224985822318,0.683525562286377,0.40951432306319474,0.4163351356983185,2,0
Audio_Samples/J. Cole - No Role Modelz.mp3,29712,99.38401442307692,2088.145272831943,907.4038426172328,4343.162956237793,2318.609387707431,0.08052749633789062,-83.61833953857422,56.08986282348633,100.7999038696289,39.4320068359375,-9.488462448120117,23.933494567871094,3.5650978088378906,18.705411911010742,6.520188331604004,17.124767303466797,21.800453186035156,13.335260391235352,6.106341361999512,13.642807006835938,8.503042221069336,12.253157615661621,-6.291109561920166,11.992302894592285,8.398472785949707,12.066859245300293,-0.20422878861427307,9.857383728027344,7.103193759918213,10.1860990524292,5.045496940612793,8.557680130004883,0.3768581449985504,0.31169724464416504,0,0.2305946797132492,0.10974787175655365,-12.743014335632324,0.6950912821181203,0.27955594658851624,0.3973785461407334,0.6147496627031046,0.7496907114982605,0.47187813920900223,0.44518062472343445,10,0
Audio_Samples/Major Lazer - Particula.mp3,29712,135.99917763157896,2294.788578601034,550.6810627547758,5135.652122497559,2480.345307342287,0.07400093078613282,-14.48731517791748,43.55168151855469,86.00971984863281,22.99020004272461,-10.972772598266602,16.43857192993164,26.09575843811035,16.5810604095459,4.808310508728027,11.586392402648926,19.136638641357422,10.954401969909668,-1.9118802547454834,10.336251258850098,12.516572952270508,9.499515533447266,2.6132521629333496,8.842767715454102,8.89723014831543,8.06630802154541,0.8086684942245483,7.8863372802734375,8.663801193237305,8.218963623046875,-0.3969086706638336,7.726412773132324,0.47093480825424194,0.2813587486743927,8,0.3278281092643738,0.09007009863853455,-9.687076568603516,0.7169895207615049,0.3422512710094452,0.45741899734546515,0.6592987787196061,0.7811266183853149,0.4315156668424606,0.4189143180847168,8,1
Audio_Samples/Sub Urban - RABBIT HOLE.mp3,29712,92.28515625,2534.751212301229,914.7536099825975,5044.7332191467285,2302.013368962235,0.12509231567382811,-139.0349884033203,86.21183013916016,69.55126953125,39.150577545166016,-28.0722713470459,22.497270584106445,6.644723415374756,25.363401412963867,-16.76576042175293,19.789514541625977,-1.8331127166748047,15.861485481262207,-13.861307144165039,16.179508209228516,-9.200691223144531,13.220046997070312,-15.294519424438477,13.948633193969727,-2.28873872756958,13.594054222106934,-8.691984176635742,12.358738899230957,-3.971566677093506,11.312893867492676,-11.476794242858887,11.329402923583984,0.3478557765483856,0.3130401372909546,3,0.1201162114739418,0.10467592626810074,-18.40796661376953,0.6552503085243777,0.20728163421154022,0.37806123715918083,0.4816408828163803,0.6898285150527954,0.6342076355591415,0.5161457061767578,1,0
Audio_Samples/The Wellermen - Hoist The Colours (Sped Up A Cappella).mp3,29712,123.046875,2165.3136554439584,784.4905683203149,4181.588230133057,2504.617459254851,0.09059944152832031,-50.745330810546875,37.33913803100586,106.35191345214844,32.732749938964844,1.4527472257614136,22.2039852142334,22.078195571899414,18.072998046875,18.741352081298828,24.072843551635742,-19.450382232666016,21.4626522064209,9.053102493286133,13.627639770507812,6.185164451599121,12.834518432617188,-22.709430694580078,10.637558937072754,-0.09445838630199432,7.144867420196533,1.904510736465454,10.3917818069458,5.3281073570251465,13.123724937438965,-1.3588438034057617,8.82730484008789,0.39304953813552856,0.2896620035171509,3,0.2439865618944168,0.06567597389221191,-12.25268268585205,0.7769198434010247,0.2834041714668274,0.4069590906669083,0.7365019491008628,0.71630859375,0.38437062622979284,0.41228803992271423,3,1
Audio_Samples/Evan Honer - Foolin' Ourselves.mp3,29712,117.45383522727273,2394.50278854685,1013.4031521486662,5186.583194732666,2609.083429785857,0.10243415832519531,-133.0995330810547,56.57575225830078,91.28607177734375,33.58866500854492,3.8997802734375,24.449235916137695,7.633845329284668,20.46810531616211,3.8952393531799316,16.037282943725586,-10.531370162963867,16.491289138793945,2.5830957889556885,12.937067985534668,-7.820652008056641,11.388932228088379,-14.83887004852295,12.576784133911133,-0.1895523965358734,12.691651344299316,-14.693719863891602,10.98818302154541,-1.2297306060791016,9.749438285827637,-6.664970397949219,10.406557083129883,0.25916773080825806,0.301466703414917,0,0.15341730415821075,0.048784270882606506,-16.282512664794922,0.782580026693911,0.2085385024547577,0.45209677503594403,0.672122949384422,0.7199366688728333,0.5141322545241565,0.4057270586490631,5,1
Audio_Samples/Lojay - Monalisa.mp3,29712,112.34714673913044,2345.3853511464563,687.3863199025254,5737.059345245361,2851.961565486923,0.07265777587890625,-37.002540588378906,56.33453369140625,92.6769790649414,24.255489349365234,26.809473037719727,19.14910125732422,13.707440376281738,16.653303146362305,9.150805473327637,13.360225677490234,4.643491744995117,10.540739059448242,-4.8309855461120605,14.182251930236816,3.547689914703369,9.993078231811523,-1.9490203857421875,9.556923866271973,4.898186683654785,10.511804580688477,3.42875599861145,9.154012680053711,3.3235931396484375,8.506779670715332,1.2253938913345337,8.514847755432129,0.37183907628059387,0.3029286861419678,5,0.32203927636146545,0.09146234393119812,-9.841822624206543,0.7804827542233583,0.34400251507759094,0.4018824500950039,0.6271332499130731,0.7328801155090332,0.4528123458381742,0.41611742973327637,10,0
Audio_Samples/Tosama Beats - Garden of Dreams.mp3,29712,135.99917763157896,1587.7803211785872,483.12487940073305,3823.809013366699,2491.4399615595244,0.02737846374511719,-126.47407531738281,36.438133239746094,98.3587646484375,21.751813888549805,31.620285034179688,15.034008979797363,22.500490188598633,14.23654842376709,13.912923812866211,12.83425521850586,23.770933151245117,10.593875885009766,15.396707534790039,9.492820739746094,11.742855072021484,10.160418510437012,3.51952862739563,10.687643051147461,1.9283087253570557,9.933210372924805,2.5366482734680176,10.321762084960938,5.357288360595703,10.426849365234375,2.5776686668395996,10.435013771057129,0.3918037414550781,0.2943803369998932,2,0.27748903632164,0.05216895416378975,-11.135083198547363,0.737439020896949,0.33869537711143494,0.4731185807006292,0.8267411034140254,0.7293931245803833,0.20565412867581473,0.41430819034576416,7,1
Audio_Samples/Poor Man's Poison - Pressure Cracks.mp3,29712,95.703125,2668.5465033848436,868.1744703597423,5829.147434234619,2727.9723254725077,0.12392997741699219,-70.30799865722656,62.026649475097656,77.4100570678711,26.3632755279541,9.206657409667969,15.635054588317871,29.42217445373535,12.985011100769043,9.286409378051758,10.94871997833252,10.114325523376465,10.272336959838867,2.230151891708374,9.478647232055664,6.305360317230225,10.590755462646484,-3.9007956981658936,9.001795768737793,3.1328508853912354,8.65307331085205,-5.06608772277832,9.7755126953125,0.19882579147815704,10.11478042602539,-2.1020147800445557,9.444629669189453,0.4045557975769043,0.28525909781455994,8,0.1651274710893631,0.05560992285609245,-15.643613815307617,0.6818120750802973,0.2311152070760727,0.41296916214862367,0.6076116951252616,0.7309233546257019,0.6376945588737726,0.41477641463279724,1,0
Audio_Samples/Pardison Fontaine - Toot It Up.mp3,19201,99.38401442307692,2880.50490287033,1032.4533120632284,6203.046650638604,2803.218207939073,0.09588143326783555,-51.23096466064453,61.18268585205078,63.8415641784668,30.66364860534668,1.5792887210845947,30.610225677490234,24.793960571289062,19.729022979736328,8.73105525970459,19.093088150024414,1.9833852052688599,17.475929260253906,4.679326057434082,13.221184730529785,11.871355056762695,14.05284595489502,1.9632229804992676,13.061450004577637,9.49237060546875,12.305312156677246,-1.7262613773345947,12.105688095092773,11.533583641052246,9.804814338684082,2.3408620357513428,10.7401762008667,0.4905421733856201,0.29059073328971863,4,0.2770618796348572,0.09351834654808044,-11.14846420288086,0.707391007685931,0.30935102701187134,0.4440798465084815,0.6522850748415575,0.7684410214424133,0.5049380633367413,0.4063563942909241,3,0
Audio_Samples/Rxseboy - i don't wanna be me anymore (feat. Julia Alexa & Zaini).mp3,29712,143.5546875,2466.9136528700387,1397.0024250571394,4922.801456451416,2490.2210357438903,0.10880165100097657,-129.73892211914062,70.23578643798828,86.12562561035156,51.79573440551758,22.21209716796875,32.4776725769043,25.737682342529297,24.4100399017334,-3.558335781097412,19.96324920654297,1.1562073230743408,19.219697952270508,-3.3794822692871094,17.73805809020996,-7.428018093109131,15.180672645568848,-3.999011993408203,14.350323677062988,3.094809055328369,13.979352951049805,-0.9852088689804077,14.620457649230957,1.780735731124878,10.160579681396484,-6.975106716156006,12.399930000305176,0.3894696533679962,0.31117910146713257,5,0.1740345060825348,0.11836069822311401,-15.18729305267334,0.6850042739246645,0.2612084150314331,0.5143424433971366,0.4913444092118826,0.6406193971633911,0.5710195145569742,0.4947955906391144,1,1
Audio_Samples/Rema - YAYO.mp3,29712,117.45383522727273,2470.0444698488996,502.53720012092015,6193.453903198242,2899.1186612207443,0.07389869689941406,3.094097852706909,36.482337951660156,83.88687896728516,17.28013038635254,22.9263916015625,14.76584529876709,23.510311126708984,14.304122924804688,6.637091636657715,12.26380443572998,9.98192024230957,8.170659065246582,0.6185683012008667,9.090086936950684,14.210284233093262,7.799093246459961,-0.22988709807395935,7.809718608856201,7.0377349853515625,8.048379898071289,2.502011775970459,7.5948333740234375,6.037744522094727,6.716252326965332,0.9563148617744446,7.165590763092041,0.45434483885765076,0.2791752815246582,5,0.384168803691864,0.08700547367334366,-8.309557914733887,0.7960782503197588,0.39128777384757996,0.468817040557765,0.6087907084311588,0.7757691740989685,0.4113492242060601,0.41518375277519226,2,0
Audio_Samples/Central Cee - LET GO.mp3,29712,73.828125,2446.872895267305,1311.6377587315008,5323.655490875244,2768.742538037617,0.09589767456054688,-105.10672760009766,67.2645492553711,94.96305084228516,42.202606201171875,26.099361419677734,27.929523468017578,-0.8142986297607422,25.561620712280273,12.090835571289062,21.614185333251953,-8.839963912963867,16.806957244873047,-7.968090057373047,16.153934478759766,1.8299846649169922,16.959613800048828,-11.984407424926758,14.703910827636719,-4.0247578620910645,14.312445640563965,-8.399807929992676,13.240589141845703,-1.4221141338348389,12.502388954162598,-1.2766484022140503,11.949204444885254,0.34507426619529724,0.31614553928375244,9,0.2179337739944458,0.08126554638147354,-13.233509063720703,0.5469773290956159,0.27365705370903015,0.35396166991449984,0.6186922185543524,0.7061334252357483,0.5107045499607921,0.43238091468811035,7,0
Audio_Samples/Eiffel 65 - Blue (Da Ba Dee) - Gabry Ponte Video Edit.mp3,29712,129.19921875,2130.1594480075987,579.6268684925986,4451.62805557251,2289.498748917924,0.08575286865234374,-87.6629638671875,57.30921936035156,94.12060546875,26.19554901123047,-12.879690170288086,18.66140365600586,37.05517578125,16.547245025634766,3.420088291168213,11.531086921691895,17.049617767333984,8.31031608581543,6.9672088623046875,9.203635215759277,10.429951667785645,9.05333137512207,0.04794936254620552,8.641461372375488,4.220104217529297,7.777088642120361,1.4022997617721558,8.450948715209961,8.578194618225098,7.290799140930176,-1.2254332304000854,8.244588851928711,0.4584268629550934,0.2812618017196655,10,0.15871605277061462,0.06480041891336441,-15.98758316040039,0.7653910308608461,0.22818391025066376,0.44560220258051014,0.5339791771568178,0.7392077445983887,0.49556260472163555,0.4401683211326599,7,0
Audio_Samples/African China - Crisis.mp3,29712,135.99917763157896,1726.3925401702832,458.75128360662734,3600.3683853149414,1757.0490975537177,0.08837814331054687,-108.08902740478516,61.50261688232422,121.30918884277344,23.645355224609375,-35.79783248901367,22.191551208496094,58.82183074951172,15.44480037689209,-10.321767807006836,17.204151153564453,14.293769836425781,11.701094627380371,-9.614911079406738,12.688892364501953,-5.329848289489746,10.707439422607422,-1.0821268558502197,11.918057441711426,6.860108375549316,11.233452796936035,-6.947850704193115,8.53374195098877,2.753695249557495,9.203388214111328,0.458671897649765,8.102046012878418,0.3599282503128052,0.3059130012989044,11,0.18124547600746155,0.07194814831018448,-14.834656715393066,0.7179928512975342,0.23705865442752838,0.42562751603416493,0.584624305846374,0.7120969891548157,0.5156029726145789,0.4246024191379547,11,0
Audio_Samples/Mazzy Star - Fade Into You.mp3,29712,161.4990234375,2047.4762137139528,590.4969401645458,5059.932632446289,2737.8158025824896,0.0570770263671875,-123.55738830566406,38.48032760620117,96.47335052490234,16.619386672973633,22.693809509277344,10.861776351928711,28.727514266967773,8.527843475341797,18.34291648864746,7.790682792663574,6.910635471343994,8.470951080322266,7.881285190582275,6.353412628173828,5.901886940002441,7.384579181671143,-0.0006461143493652344,7.5474934577941895,2.9259700775146484,7.754915237426758,2.3613429069519043,7.003367900848389,4.626618385314941,6.513232707977295,-0.5497358441352844,5.672198295593262,0.34828656911849976,0.3046266734600067,9,0.14908702671527863,0.049964625388383865,-16.53120231628418,0.5617327108513825,0.2355836182832718,0.5117581114921972,0.7404287095826643,0.7339271306991577,0.3687884276267141,0.424005389213562,4,1
Audio_Samples/Isabel LaRosa - eyes don't lie sped up.mp3,29712,143.5546875,2198.0470530282028,1011.8795068363205,4908.468418121338,2560.002476154227,0.07676048278808593,-68.35372161865234,61.43364334106445,89.33526611328125,36.65962600708008,5.987716197967529,35.589561462402344,28.867416381835938,17.85483169555664,10.796030044555664,24.807395935058594,7.192742347717285,15.830771446228027,4.848273277282715,17.980318069458008,8.365493774414062,12.523897171020508,7.2061872482299805,11.572956085205078,1.8202483654022217,10.717997550964355,0.5487531423568726,9.756800651550293,11.492387771606445,8.648998260498047,2.495436429977417,8.871881484985352,0.49019867181777954,0.2950076758861542,11,0.3277074694633484,0.15130852162837982,-9.69027328491211,0.6740678372539307,0.3819289207458496,0.481061131666622,0.5754326748494103,0.7128063440322876,0.4709324782248586,0.41336870193481445,11,0
Audio_Samples/Skott - Overcome.mp3,29712,123.046875,757.0853898012401,445.1732296534121,1224.843921661377,1565.4528545356352,0.020764923095703124,-249.47811889648438,56.508644104003906,157.6201171875,29.912090301513672,40.61745071411133,21.41541862487793,29.578113555908203,18.46550178527832,22.366483688354492,14.70419692993164,7.95083475112915,14.356204986572266,19.858062744140625,11.358375549316406,-0.4886288642883301,14.45080280303955,11.185677528381348,9.941187858581543,7.672364711761475,8.780977249145508,-3.920841932296753,11.497197151184082,0.25061091780662537,10.63763427734375,0.7765414118766785,8.349127769470215,0.39315035939216614,0.30078792572021484,7,0.16760769486427307,0.03737756609916687,-15.514121055603027,0.7760598486547098,0.28008490800857544,0.3875570826305522,0.8505399926987803,0.669950544834137,0.2599339956912445,0.41179919242858887,5,0
Audio_Samples/Drake - Back To Back.mp3,29712,86.1328125,2335.480325272874,1031.1017523166363,5358.377780914307,2649.287741913497,0.059653854370117186,-110.1075668334961,114.31668853759766,68.80070495605469,35.62828063964844,33.93164825439453,48.145957946777344,37.067710876464844,21.56797981262207,22.82400131225586,20.62994956970215,15.259793281555176,15.84361743927002,-4.6061201095581055,16.99475860595703,14.413909912109375,13.095747947692871,0.4680790901184082,12.276854515075684,6.004213809967041,10.675019264221191,3.9286346435546875,11.621044158935547,3.1545073986053467,9.582015037536621,-0.1915113478899002,9.298599243164062,0.5018852949142456,0.2958621382713318,5,0.3387629985809326,0.16483373939990997,-9.402080535888672,0.6074999028930992,0.3871665298938751,0.4015672858175559,0.6479625442954906,0.7203376889228821,0.4556106210220605,0.40332451462745667,3,1
Audio_Samples/Sydney Rose - Turning Page.mp3,29712,143.5546875,975.4017244546569,416.6219098748938,1605.073184967041,1465.3235406940098,0.0451904296875,-286.61846923828125,85.97213745117188,157.30953979492188,25.62530517578125,26.04551124572754,27.76453399658203,4.711966037750244,13.36314868927002,-6.2366228103637695,12.717764854431152,2.80952787399292,10.586429595947266,7.862517356872559,12.905488967895508,-9.88744068145752,13.825371742248535,6.301535606384277,9.26878547668457,-6.803832054138184,9.882597923278809,0.08220358192920685,9.747247695922852,-2.531287670135498,7.553290367126465,-7.608973026275635,11.346489906311035,0.29916617274284363,0.3018690049648285,6,0.07454756647348404,0.060859017074108124,-22.55133056640625,0.6666642899191135,0.17033356428146362,0.496610846712192,0.8955075759499279,0.6513437628746033,0.37214822620444465,0.4919676184654236,2,1
Audio_Samples/XXXTENTACION - Fuck Love.mp3,29712,129.19921875,2549.734944240743,1146.0856093080836,5839.358882904053,2842.604523503669,0.07499618530273437,-104.97786712646484,53.70672607421875,88.03343200683594,34.34716033935547,30.55218505859375,33.48716735839844,-2.26466703414917,17.107206344604492,3.1825528144836426,16.60678482055664,10.724678993225098,17.17245101928711,1.5374691486358643,14.519113540649414,11.005635261535645,11.473045349121094,-4.682675361633301,14.241032600402832,15.980354309082031,10.268070220947266,-0.05210292339324951,10.215035438537598,4.941506385803223,11.12886905670166,-2.1251778602600098,10.371146202087402,0.41182443499565125,0.29924488067626953,9,0.2406371533870697,0.0896301120519638,-12.372746467590332,0.7740105381616007,0.2876794934272766,0.46071615627488394,0.6914093499730641,0.7348482608795166,0.4172776156570762,0.40159380435943604,0,0
Audio_Samples/Kendrick Lamar - DUCKWORTH..mp3,29712,172.265625,3060.469414187075,1213.4225183726933,6333.697299957275,2744.8997683840544,0.14342803955078126,-69.8705825805664,70.2505874633789,55.8759880065918,37.96669387817383,-1.5279113054275513,27.443912506103516,21.602237701416016,32.32878112792969,13.658495903015137,20.09098243713379,1.947810173034668,18.954822540283203,0.6881908178329468,16.568111419677734,9.463129043579102,13.443877220153809,-11.68608283996582,15.425689697265625,8.79405689239502,13.619771003723145,-4.414915561676025,10.61734390258789,3.1097805500030518,10.119549751281738,-0.3035120666027069,9.772895812988281,0.391625314950943,0.31500616669654846,11,0.23195914924144745,0.138555109500885,-12.69176959991455,0.5054844925089635,0.29216861724853516,0.5209863403582207,0.5011042854523009,0.7443840503692627,0.6764511954039336,0.4740406572818756,9,0
Audio_Samples/Emino - We Will Be Many (Prayer Sound).mp3,14290,117.45383522727273,917.6730495488503,109.57017931849461,1625.1800537109375,1146.8370469628637,0.06326809177150974,-241.88479614257812,16.458820343017578,197.6356964111328,14.926025390625,-10.847433090209961,8.475748062133789,27.402362823486328,12.60499382019043,-1.2632243633270264,5.890268325805664,-3.100921630859375,9.23961067199707,-0.8575188517570496,6.671219348907471,3.1603806018829346,6.761800765991211,8.167548179626465,7.806339740753174,7.498587608337402,8.415395736694336,-9.413858413696289,10.3466796875,-5.14960241317749,9.252969741821289,-3.7022650241851807,8.926630973815918,0.24489210546016693,0.28495052456855774,5,0.08826984465122223,0.015674065798521042,-21.08375358581543,0.77043272443342,0.1690933108329773,0.547436784239691,0.8764198717703466,0.7519336342811584,0.24190294804968476,0.4108179211616516,5,1
Audio_Samples/Phantogram - Black Out Days - Future Islands Remix.mp3,29712,143.5546875,1724.2709326521879,471.78763146100306,3684.9955558776855,2073.0173128722845,0.06632156372070312,-76.99992370605469,32.7257080078125,115.81473541259766,26.45525550842285,-16.582958221435547,13.359777450561523,36.106231689453125,11.039888381958008,6.012821197509766,8.845152854919434,24.589336395263672,7.03196382522583,9.774579048156738,7.606880187988281,13.276196479797363,6.864869594573975,4.954564094543457,7.603185653686523,13.336763381958008,6.841476917266846,8.00743293762207,6.600790023803711,3.672539234161377,6.983334541320801,-3.0392255783081055,9.037772178649902,0.37215569615364075,0.2943821847438812,1,0.21696479618549347,0.03448084741830826,-13.272214889526367,0.6835209434550846,0.26391956210136414,0.5045604332782849,0.7533959245931093,0.7493060231208801,0.38626221371814606,0.40960508584976196,1,0
Audio_Samples/Tom Rosenthal - To You Alone.mp3,29712,143.5546875,787.794547180399,161.8104024291911,1277.7180290222168,1083.1305226859608,0.04114341735839844,-185.2005157470703,34.69304656982422,208.2075653076172,16.792707443237305,-10.411247253417969,15.429136276245117,14.75920295715332,15.345699310302734,11.936210632324219,8.412151336669922,-18.180187225341797,8.351862907409668,3.5365805625915527,6.975710868835449,2.36535382270813,7.194117069244385,-3.2626705169677734,5.9910430908203125,-2.932673215866089,5.947857856750488,-3.5555129051208496,6.8431782722473145,-3.0935420989990234,5.67916202545166,-6.92495059967041,6.322956085205078,0.31159237027168274,0.29007190465927124,6,0.16643957793712616,0.04766662418842316,-15.574867248535156,0.6750236271693074,0.23756499588489532,0.5300254507981912,0.8477023292209538,0.6758851408958435,0.33416837798722554,0.4155777096748352,11,0
Audio_Samples/Daniel Caesar - Streetcar.mp3,26186,112.34714673913044,2117.8214046121557,653.7048718556463,4686.650117914727,2373.659892164203,0.08339306986923758,-39.051307678222656,35.480255126953125,101.73084259033203,26.412490844726562,-1.055501103401184,14.282587051391602,33.86522674560547,11.817211151123047,2.50040864944458,8.801069259643555,17.176654815673828,8.77824592590332,-7.624208927154541,9.415923118591309,11.238486289978027,7.882131099700928,-4.468250274658203,7.352980613708496,9.400957107543945,6.820657253265381,2.0910704135894775,6.551947593688965,1.4653993844985962,7.171346187591553,-5.902373790740967,7.738186359405518,0.34309685230255127,0.29192355275154114,7,0.24168817698955536,0.04998191446065903,-12.334891319274902,0.7754751958048001,0.28417766094207764,0.431568832552811,0.6924779838698434,0.7441375851631165,0.46020363699743877,0.4132058024406433,5,0
